title,authors,published,url
KompaRe: A Knowledge Graph Comparative Reasoning System,"['Lihui Liu', 'Boxin Du', 'Heng Ji', 'Hanghang Tong']",2020-11-06T04:57:37Z,https://arxiv.org/abs/2011.03189v1
Improving Commonsense Question Answering by Graph-based Iterative Retrieval over Multiple Knowledge Sources,"['Qianglong Chen', 'Feng Ji', 'Haiqing Chen', 'Yin Zhang']",2020-11-05T08:50:43Z,https://arxiv.org/abs/2011.02705v1
Architecture Agnostic Neural Networks,"['Sabera Talukder', 'Guruprasad Raghavan', 'Yisong Yue']",2020-11-05T09:04:07Z,https://arxiv.org/abs/2011.02712v2
Learning Generalizable Physiological Representations from Large-scale Wearable Data,"['Dimitris Spathis', 'Ignacio Perez-Pozuelo', 'Soren Brage', 'Nicholas J. Wareham', 'Cecilia Mascolo']",2020-11-09T17:56:03Z,https://arxiv.org/abs/2011.04601v1
Differentially Private Synthetic Data: Applied Evaluations and Enhancements,"['Lucas Rosenblatt', 'Xiaoyan Liu', 'Samira Pouyanfar', 'Eduardo de Leon', 'Anuj Desai', 'Joshua Allen']",2020-11-11T04:03:08Z,https://arxiv.org/abs/2011.05537v1
Parameterized Explainer for Graph Neural Network,"['Dongsheng Luo', 'Wei Cheng', 'Dongkuan Xu', 'Wenchao Yu', 'Bo Zong', 'Haifeng Chen', 'Xiang Zhang']",2020-11-09T17:15:03Z,https://arxiv.org/abs/2011.04573v1
Mitigating the Impact of Adversarial Attacks in Very Deep Networks,"['Mohammed Hassanin', 'Ibrahim Radwan', 'Nour Moustafa', 'Murat Tahtali', 'Neeraj Kumar']",2020-12-08T21:25:44Z,https://arxiv.org/abs/2012.04750v1
Generalization bounds for deep learning,"['Guillermo Valle-Pérez', 'Ard A. Louis']",2020-12-07T23:45:09Z,https://arxiv.org/abs/2012.04115v2
Neural fidelity warping for efficient robot morphology design,"['Sha Hu', 'Zeshi Yang', 'Greg Mori']",2020-12-08T03:41:22Z,https://arxiv.org/abs/2012.04195v2
Improving Constraint Satisfaction Algorithm Efficiency for the AllDifferent Constraint,['Geoff Harris'],2020-12-07T12:14:55Z,https://arxiv.org/abs/2012.03624v2
An Enriched Automated PV Registry: Combining Image Recognition and 3D Building Data,"['Benjamin Rausch', 'Kevin Mayer', 'Marie-Louise Arlt', 'Gunther Gust', 'Philipp Staudt', 'Christof Weinhardt', 'Dirk Neumann', 'Ram Rajagopal']",2020-12-07T13:45:08Z,https://arxiv.org/abs/2012.03690v1
Risk Management Framework for Machine Learning Security,"['Jakub Breier', 'Adrian Baldwin', 'Helen Balinsky', 'Yang Liu']",2020-12-09T06:21:34Z,https://arxiv.org/abs/2012.04884v1
Inter-layer Information Similarity Assessment of Deep Neural Networks Via Topological Similarity and Persistence Analysis of Data Neighbour Dynamics,"['Andrew Hryniowski', 'Alexander Wong']",2020-12-07T15:34:58Z,https://arxiv.org/abs/2012.03793v1
On Irrelevant Literals in Pseudo-Boolean Constraint Learning,"['Danel Le Berre', 'Pierre Marquis', 'Stefan Mengel', 'Romain Wallon']",2020-12-08T13:52:09Z,https://arxiv.org/abs/2012.04424v1
Efficient Heuristic Generation for Robot Path Planning with Recurrent Generative Model,"['Zhaoting Li', 'Jiankun Wang', 'Max Q. -H. Meng']",2020-12-07T05:03:03Z,https://arxiv.org/abs/2012.03449v1
"A Unifying Framework for Formal Theories of Novelty:Framework, Examples and Discussion","['T. E. Boult', 'P. A. Grabowicz', 'D. S. Prijatelj', 'R. Stern', 'L. Holder', 'J. Alspector', 'M. Jafarzadeh', 'T. Ahmad', 'A. R. Dhamija', 'C. Li', 'S. Cruz', 'A. Shrivastava', 'C. Vondrick', 'W. J. Scheirer']",2020-12-08T05:24:51Z,https://arxiv.org/abs/2012.04226v1
SEDRo: A Simulated Environment for Developmental Robotics,"['Aishwarya Pothula', 'Md Ashaduzzaman Rubel Mondol', 'Sanath Narasimhan', 'Sm Mazharul Islam', 'Deokgun Park']",2020-09-03T17:16:54Z,https://arxiv.org/abs/2009.01810v1
QiaoNing at SemEval-2020 Task 4: Commonsense Validation and Explanation system based on ensemble of language model,['Pai Liu'],2020-09-06T05:12:50Z,https://arxiv.org/abs/2009.02645v1
Ordinal-Content VAE: Isolating Ordinal-Valued Content Factors in Deep Latent Variable Models,"['Minyoung Kim', 'Vladimir Pavlovic']",2020-09-07T11:59:27Z,https://arxiv.org/abs/2009.03034v1
Progressive Bilateral-Context Driven Model for Post-Processing Person Re-Identification,"['Min Cao', 'Chen Chen', 'Hao Dou', 'Xiyuan Hu', 'Silong Peng', 'Arjan Kuijper']",2020-09-07T13:35:09Z,https://arxiv.org/abs/2009.03098v1
Policy Gradient Reinforcement Learning for Policy Represented by Fuzzy Rules: Application to Simulations of Speed Control of an Automobile,"['Seiji Ishihara', 'Harukazu Igarashi']",2020-09-04T09:30:13Z,https://arxiv.org/abs/2009.02083v1
Edge-variational Graph Convolutional Networks for Uncertainty-aware Disease Prediction,"['Yongxiang Huang', 'Albert C. S. Chung']",2020-09-06T15:53:17Z,https://arxiv.org/abs/2009.02759v1
DEAP Cache: Deep Eviction Admission and Prefetching for Cache,"['Ayush Mangal', 'Jitesh Jain', 'Keerat Kaur Guliani', 'Omkar Bhalerao']",2020-09-19T10:23:15Z,https://arxiv.org/abs/2009.09206v1
Humans learn too: Better Human-AI Interaction using Optimized Human Inputs,['Johannes Schneider'],2020-09-19T16:30:37Z,https://arxiv.org/abs/2009.09266v1
Factorized Deep Generative Models for Trajectory Generation with Spatiotemporal-Validity Constraints,"['Liming Zhang', 'Liang Zhao', 'Dieter Pfoser']",2020-09-20T02:06:36Z,https://arxiv.org/abs/2009.09333v1
Biomedical Event Extraction with Hierarchical Knowledge Graphs,"['Kung-Hsiang Huang', 'Mu Yang', 'Nanyun Peng']",2020-09-20T02:25:05Z,https://arxiv.org/abs/2009.09335v3
GRAC: Self-Guided and Self-Regularized Actor-Critic,"['Lin Shao', 'Yifan You', 'Mengyuan Yan', 'Qingyun Sun', 'Jeannette Bohg']",2020-09-18T17:58:29Z,https://arxiv.org/abs/2009.08973v2
Thermal and IR Drop Analysis Using Convolutional Encoder-Decoder Networks,"['Vidya A. Chhabria', 'Vipul Ahuja', 'Ashwath Prabhu', 'Nikhil Patil', 'Palkesh Jain', 'Sachin S. Sapatnekar']",2020-09-18T18:29:24Z,https://arxiv.org/abs/2009.09009v1
Deep Reinforcement Learning for Closed-Loop Blood Glucose Control,"['Ian Fox', 'Joyce Lee', 'Rodica Pop-Busui', 'Jenna Wiens']",2020-09-18T20:15:02Z,https://arxiv.org/abs/2009.09051v1
Dynamic Horizon Value Estimation for Model-based Reinforcement Learning,"['Junjie Wang', 'Qichao Zhang', 'Dongbin Zhao', 'Mengchen Zhao', 'Jianye Hao']",2020-09-21T03:09:33Z,https://arxiv.org/abs/2009.09593v1
Weakly Supervised Learning of Nuanced Frames for Analyzing Polarization in News Media,"['Shamik Roy', 'Dan Goldwasser']",2020-09-21T04:29:54Z,https://arxiv.org/abs/2009.09609v1
DeepDyve: Dynamic Verification for Deep Neural Networks,"['Yu Li', 'Min Li', 'Bo Luo', 'Ye Tian', 'Qiang Xu']",2020-09-21T07:58:18Z,https://arxiv.org/abs/2009.09663v2
Online Semi-Supervised Learning in Contextual Bandits with Episodic Reward,['Baihan Lin'],2020-09-17T20:41:02Z,https://arxiv.org/abs/2009.08457v2
Dealing with Incompatibilities among Procedural Goals under Uncertainty,"['Mariela Morveli-Espinoza', 'Juan Carlos Nieves', 'Ayslan Trevizan Possebom', 'Cesar Augusto Tacla']",2020-09-17T00:56:45Z,https://arxiv.org/abs/2009.08776v1
Contextual Bandits for adapting to changing User preferences over time,['Dattaraj Rao'],2020-09-21T12:17:42Z,https://arxiv.org/abs/2009.10073v2
Defending against substitute model black box adversarial attacks with the 01 loss,"['Yunzhe Xue', 'Meiyan Xie', 'Usman Roshan']",2020-09-01T22:32:51Z,https://arxiv.org/abs/2009.09803v1
Learning Safe Neural Network Controllers with Barrier Certificates,"['Hengjun Zhao', 'Xia Zeng', 'Taolue Chen', 'Zhiming Liu', 'Jim Woodcock']",2020-09-18T14:55:55Z,https://arxiv.org/abs/2009.09826v1
Content Planning for Neural Story Generation with Aristotelian Rescoring,"['Seraphina Goldfarb-Tarrant', 'Tuhin Chakrabarty', 'Ralph Weischedel', 'Nanyun Peng']",2020-09-21T13:41:32Z,https://arxiv.org/abs/2009.09870v2
CMAX++ : Leveraging Experience in Planning and Execution using Inaccurate Models,"['Anirudh Vemula', 'J. Andrew Bagnell', 'Maxim Likhachev']",2020-09-21T14:59:31Z,https://arxiv.org/abs/2009.09942v3
EM-RBR: a reinforced framework for knowledge graph completion from reasoning perspective,"['Zhaochong An', 'Bozhou Chen', 'Houde Quan', 'Qihui Lin', 'Hongzhi Wang']",2020-09-18T07:02:41Z,https://arxiv.org/abs/2009.08656v2
Physically Embedded Planning Problems: New Challenges for Reinforcement Learning,"['Mehdi Mirza', 'Andrew Jaegle', 'Jonathan J. Hunt', 'Arthur Guez', 'Saran Tunyasuvunakool', 'Alistair Muldal', 'Théophane Weber', 'Peter Karkus', 'Sébastien Racanière', 'Lars Buesing', 'Timothy Lillicrap', 'Nicolas Heess']",2020-09-11T16:56:33Z,https://arxiv.org/abs/2009.05524v2
"The Design Of ""Stratega"": A General Strategy Games Framework","['Diego Perez-Liebana', 'Alexander Dockhorn', 'Jorge Hurtado Grueso', 'Dominik Jeurissen']",2020-09-11T20:02:00Z,https://arxiv.org/abs/2009.05643v1
Teaching Tech to Talk: K-12 Conversational Artificial Intelligence Literacy Curriculum and Development Tools,"['Jessica Van Brummelen', 'Tommy Heng', 'Viktoriya Tabunshchyk']",2020-09-11T20:52:46Z,https://arxiv.org/abs/2009.05653v1
Leveraging Semantic Parsing for Relation Linking over Knowledge Bases,"['Nandana Mihindukulasooriya', 'Gaetano Rossiello', 'Pavan Kapanipathi', 'Ibrahim Abdelaziz', 'Srinivas Ravishankar', 'Mo Yu', 'Alfio Gliozzo', 'Salim Roukos', 'Alexander Gray']",2020-09-16T14:56:11Z,https://arxiv.org/abs/2009.07726v1
Exploring Bayesian Surprise to Prevent Overfitting and to Predict Model Performance in Non-Intrusive Load Monitoring,"['Richard Jones', 'Christoph Klemenjak', 'Stephen Makonin', 'Ivan V. Bajic']",2020-09-16T15:39:08Z,https://arxiv.org/abs/2009.07756v1
Lessons Learned from Applying off-the-shelf BERT: There is no Silver Bullet,"['Victor Makarenkov', 'Lior Rokach']",2020-09-15T17:24:52Z,https://arxiv.org/abs/2009.07238v2
Report prepared by the Montreal AI Ethics Institute (MAIEI) on Publication Norms for Responsible AI,"['Abhishek Gupta', 'Camylle Lanteigne', 'Victoria Heath']",2020-09-15T17:51:40Z,https://arxiv.org/abs/2009.07262v2
Brain tumour segmentation using cascaded 3D densely-connected U-net,"['Mina Ghaffari', 'Arcot Sowmya', 'Ruth Oliver']",2020-09-16T09:14:59Z,https://arxiv.org/abs/2009.07563v1
Optimal Sepsis Patient Treatment using Human-in-the-loop Artificial Intelligence,"['Akash Gupta', 'Michael T. Lash', 'Senthil K. Nachimuthu']",2020-09-16T22:34:43Z,https://arxiv.org/abs/2009.07963v1
GeneraLight: Improving Environment Generalization of Traffic Signal Control via Meta Reinforcement Learning,"['Chang Liu', 'Huichu Zhang', 'Weinan Zhang', 'Guanjie Zheng', 'Yong Yu']",2020-09-17T04:14:28Z,https://arxiv.org/abs/2009.08052v1
DLBCL-Morph: Morphological features computed using deep learning for an annotated digital DLBCL image set,"['Damir Vrabac', 'Akshay Smit', 'Rebecca Rojansky', 'Yasodha Natkunam', 'Ranjana H. Advani', 'Andrew Y. Ng', 'Sebastian Fernandez-Pol', 'Pranav Rajpurkar']",2020-09-17T07:43:42Z,https://arxiv.org/abs/2009.08123v3
Landscape of Machine Implemented Ethics,['Vivek Nallur'],2020-09-01T10:34:59Z,https://arxiv.org/abs/2009.00335v1
Tasks Integrated Networks: Joint Detection and Retrieval for Image Search,"['Lei Zhang', 'Zhenwei He', 'Yi Yang', 'Liang Wang', 'Xinbo Gao']",2020-09-03T03:57:50Z,https://arxiv.org/abs/2009.01438v1
Multimodal Deep Learning for Flaw Detection in Software Programs,"['Scott Heidbrink', 'Kathryn N. Rodhouse', 'Daniel M. Dunlavy']",2020-09-09T20:15:11Z,https://arxiv.org/abs/2009.04549v1
Region Comparison Network for Interpretable Few-shot Image Classification,"['Zhiyu Xue', 'Lixin Duan', 'Wen Li', 'Lin Chen', 'Jiebo Luo']",2020-09-08T07:29:05Z,https://arxiv.org/abs/2009.03558v1
Generative Language Modeling for Automated Theorem Proving,"['Stanislas Polu', 'Ilya Sutskever']",2020-09-07T19:50:10Z,https://arxiv.org/abs/2009.03393v1
TripleTree: A Versatile Interpretable Representation of Black Box Agents and their Environments,"['Tom Bewley', 'Jonathan Lawry']",2020-09-10T09:22:27Z,https://arxiv.org/abs/2009.04743v2
Polynomial-Time Computation of Optimal Correlated Equilibria in Two-Player Extensive-Form Games with Public Chance Moves and Beyond,"['Gabriele Farina', 'Tuomas Sandholm']",2020-09-09T14:51:58Z,https://arxiv.org/abs/2009.04336v1
On the Orthogonality of Knowledge Distillation with Other Techniques: From an Ensemble Perspective,"['SeongUk Park', 'KiYoon Yoo', 'Nojun Kwak']",2020-09-09T06:14:59Z,https://arxiv.org/abs/2009.04120v2
The Effects of Quantum Randomness on a System Exhibiting Computational Creativity,['Azlan Iqbal'],2020-08-22T04:34:17Z,https://arxiv.org/abs/2008.11545v2
An Impact Model of AI on the Principles of Justice: Encompassing the Autonomous Levels of AI Legal Reasoning,['Lance Eliot'],2020-08-26T22:56:41Z,https://arxiv.org/abs/2008.12615v1
Biomechanic Posture Stabilisation via Iterative Training of Multi-policy Deep Reinforcement Learning Agents,"['Mohammed Hossny', 'Julie Iskander']",2020-08-21T05:58:10Z,https://arxiv.org/abs/2008.12210v1
Towards General and Autonomous Learning of Core Skills: A Case Study in Locomotion,"['Roland Hafner', 'Tim Hertweck', 'Philipp Klöppner', 'Michael Bloesch', 'Michael Neunert', 'Markus Wulfmeier', 'Saran Tunyasuvunakool', 'Nicolas Heess', 'Martin Riedmiller']",2020-08-06T08:23:55Z,https://arxiv.org/abs/2008.12228v1
Disturbances in Influence of a Shepherding Agent is More Impactful than Sensorial Noise During Swarm Guidance,"['Hung The Nguyen', 'Matthew Garratt', 'Lam Thu Bui', 'Hussein Abbass']",2020-08-28T15:40:40Z,https://arxiv.org/abs/2008.12708v2
Relational Data Synthesis using Generative Adversarial Networks: A Design Space Exploration,"['Ju Fan', 'Tongyu Liu', 'Guoliang Li', 'Junyou Chen', 'Yuwei Shen', 'Xiaoyong Du']",2020-08-28T17:41:11Z,https://arxiv.org/abs/2008.12763v1
Towards Game Design via Creative Machine Learning (GDCML),"['Anurag Sarkar', 'Seth Cooper']",2020-07-25T21:15:55Z,https://arxiv.org/abs/2008.13548v1
$β$-Cores: Robust Large-Scale Bayesian Data Summarization in the Presence of Outliers,"['Dionysis Manousakas', 'Cecilia Mascolo']",2020-08-31T13:47:12Z,https://arxiv.org/abs/2008.13600v2
Corruption and Audit in Strategic Argumentation,['Michael J. Maher'],2020-08-30T08:08:26Z,https://arxiv.org/abs/2008.13115v1
Dual Attention GANs for Semantic Image Synthesis,"['Hao Tang', 'Song Bai', 'Nicu Sebe']",2020-08-29T17:49:01Z,https://arxiv.org/abs/2008.13024v1
Benchmarking adversarial attacks and defenses for time-series data,"['Shoaib Ahmed Siddiqui', 'Andreas Dengel', 'Sheraz Ahmed']",2020-08-30T20:03:35Z,https://arxiv.org/abs/2008.13261v1
Evaluating Single Image Dehazing Methods Under Realistic Sunlight Haze,"['Zahra Anvari', 'Vassilis Athitsos']",2020-08-31T05:53:26Z,https://arxiv.org/abs/2008.13377v1
CnGAN: Generative Adversarial Networks for Cross-network user preference generation for non-overlapped users,"['Dilruk Perera', 'Roger Zimmermann']",2020-08-25T06:47:44Z,https://arxiv.org/abs/2008.10845v1
Receptivity of an AI Cognitive Assistant by the Radiology Community: A Report on Data Collected at RSNA,"['Karina Kanjaria', 'Anup Pillai', 'Chaitanya Shivade', 'Marina Bendersky', 'Ashutosh Jadhav', 'Vandana Mukherjee', 'Tanveer Syeda-Mahmood']",2020-09-13T20:40:30Z,https://arxiv.org/abs/2009.06082v1
Towards the Quantification of Safety Risks in Deep Neural Networks,"['Peipei Xu', 'Wenjie Ruan', 'Xiaowei Huang']",2020-09-13T23:30:09Z,https://arxiv.org/abs/2009.06114v1
An Argumentation-based Approach for Explaining Goal Selection in Intelligent Agents,"['Mariela Morveli-Espinoza', 'Cesar Augusto Tacla', 'Henrique Jasinski']",2020-09-14T01:10:13Z,https://arxiv.org/abs/2009.06131v1
A Deep Framework for Cross-Domain and Cross-System Recommendations,"['Feng Zhu', 'Yan Wang', 'Chaochao Chen', 'Guanfeng Liu', 'Mehmet Orgun', 'Jia Wu']",2020-09-14T06:11:17Z,https://arxiv.org/abs/2009.06215v1
Results of multi-agent system and ontology to manage ideas and represent knowledge in a challenge of creativity,"['Pedro Barrios', 'Davy Monticolo', 'Sahbi Sidhom']",2020-09-11T08:31:30Z,https://arxiv.org/abs/2009.05282v1
Multi-Goal Multi-Agent Path Finding via Decoupled and Integrated Goal Vertex Ordering,['Pavel Surynek'],2020-09-10T22:27:18Z,https://arxiv.org/abs/2009.05161v1
Searching for a Search Method: Benchmarking Search Algorithms for Generating NLP Adversarial Examples,"['Jin Yong Yoo', 'John X. Morris', 'Eli Lifland', 'Yanjun Qi']",2020-09-09T17:04:42Z,https://arxiv.org/abs/2009.06368v2
Should We Trust (X)AI? Design Dimensions for Structured Experimental Evaluations,"['Fabian Sperrle', 'Mennatallah El-Assady', 'Grace Guo', 'Duen Horng Chau', 'Alex Endert', 'Daniel Keim']",2020-09-14T13:40:51Z,https://arxiv.org/abs/2009.06433v1
The Hardware Lottery,['Sara Hooker'],2020-09-14T14:49:10Z,https://arxiv.org/abs/2009.06489v2
Information-Theoretic Multi-Objective Bayesian Optimization with Continuous Approximations,"['Syrine Belakaria', 'Aryan Deshwal', 'Janardhan Rao Doppa']",2020-09-12T01:46:03Z,https://arxiv.org/abs/2009.05700v3
Tracking disease outbreaks from sparse data with Bayesian inference,"['Bryan Wilder', 'Michael J. Mina', 'Milind Tambe']",2020-09-12T20:37:33Z,https://arxiv.org/abs/2009.05863v1
Resolving Resource Incompatibilities in Intelligent Agents,"['Mariela Morveli-Espinoza', 'Ayslan Possebom', 'Cesar Augusto Tacla']",2020-09-13T02:09:04Z,https://arxiv.org/abs/2009.05898v1
Analogy-Making as a Core Primitive in the Software Engineering Toolbox,"['Matthew Sotoudeh', 'Aditya V. Thakur']",2020-09-14T17:24:15Z,https://arxiv.org/abs/2009.06592v1
Mediating Community-AI Interaction through Situated Explanation: The Case of AI-Led Moderation,"['Yubo Kou', 'Xinning Gui']",2020-08-19T00:13:12Z,https://arxiv.org/abs/2008.08202v1
Long-Term Effect Estimation with Surrogate Representation,"['Lu Cheng', 'Ruocheng Guo', 'Huan Liu']",2020-08-19T03:16:18Z,https://arxiv.org/abs/2008.08236v2
Spatiotemporal Action Recognition in Restaurant Videos,"['Akshat Gupta', 'Milan Desai', 'Wusheng Liang', 'Magesh Kannan']",2020-08-25T16:30:01Z,https://arxiv.org/abs/2008.11149v1
Intelligent Replication Management for HDFS Using Reinforcement Learning,['Hyunsung Lee'],2020-08-19T20:53:13Z,https://arxiv.org/abs/2008.08665v1
Expressing Diverse Human Driving Behavior with Probabilistic Rewards and Online Inference,"['Liting Sun', 'Zheng Wu', 'Hengbo Ma', 'Masayoshi Tomizuka']",2020-08-20T07:32:45Z,https://arxiv.org/abs/2008.08812v2
The design and implementation of Language Learning Chatbot with XAI using Ontology and Transfer Learning,"['Nuobei Shi', 'Qin Zeng', 'Raymond Lee']",2020-09-29T13:11:40Z,https://arxiv.org/abs/2009.13984v1
Explainable AI without Interpretable Model,['Kary Främling'],2020-09-29T13:29:44Z,https://arxiv.org/abs/2009.13996v1
"Automatic Segmentation, Localization, and Identification of Vertebrae in 3D CT Images Using Cascaded Convolutional Neural Networks","['Naoto Masuzawa', 'Yoshiro Kitamura', 'Keigo Nakamura', 'Satoshi Iizuka', 'Edgar Simo-Serra']",2020-09-29T06:11:37Z,https://arxiv.org/abs/2009.13798v1
imdpGAN: Generating Private and Specific Data with Generative Adversarial Networks,"['Saurabh Gupta', 'Arun Balaji Buduru', 'Ponnurangam Kumaraguru']",2020-09-29T08:03:32Z,https://arxiv.org/abs/2009.13839v1
Towards Effective Context for Meta-Reinforcement Learning: an Approach based on Contrastive Learning,"['Haotian Fu', 'Hongyao Tang', 'Jianye Hao', 'Chen Chen', 'Xidong Feng', 'Dong Li', 'Wulong Liu']",2020-09-29T09:29:18Z,https://arxiv.org/abs/2009.13891v3
Residual acoustic echo suppression based on efficient multi-task convolutional neural network,"['Xinquan Zhou', 'Yanhong Leng']",2020-09-29T11:26:25Z,https://arxiv.org/abs/2009.13931v2
Plug-and-Play Conversational Models,"['Andrea Madotto', 'Etsuko Ishii', 'Zhaojiang Lin', 'Sumanth Dathathri', 'Pascale Fung']",2020-10-09T03:17:51Z,https://arxiv.org/abs/2010.04344v1
"Model-free, Model-based, and General Intelligence",['Hector Geffner'],2018-06-06T17:15:27Z,https://arxiv.org/abs/1806.02308v1
Unsupervised Attention-guided Image to Image Translation,"['Youssef A. Mejjati', 'Christian Richardt', 'James Tompkin', 'Darren Cosker', 'Kwang In Kim']",2018-06-06T17:21:38Z,https://arxiv.org/abs/1806.02311v3
